Smoothed X1	Smoothed Y1	
181	-72.5262269454246
182	-59.583183018152
183	-46.3152601999654
184	-36.4373125453903
185	-32.1830163635652
186	-33.1835672362623
187	-36.995890890773
188	-41.6777283816513
189	-42.5957314361902
190	-45.1251325271007
191	-50.7348132543943
192	-55.9041986544362
193	-59.8171784908595
194	-63.7608446545221
195	-64.2369582363489
196	-60.7113024363463
197	-55.5078318181701
198	-47.5858415818011
199	-41.4852722181854
200	-39.015003218197
201	-35.5308128545568
202	-33.6786362545395
203	-33.360811018131
204	-31.582636508989
205	-25.7663724544034
206	-20.7913717271252
207	-14.7452849271284
208	-13.0558611635118
209	-16.5180991453542
210	-21.8714105817743
211	-29.5563456181775
212	-37.4106960182163
213	-41.4689396182583
214	-43.6111774910241
215	-46.5114418910308
216	-51.7716285637834
217	-58.8732463819737
218	-68.3957837637852
219	-72.4252066728743
220	-72.4548674546859
221	-66.872197381915
222	-59.4427339637144
223	-49.391427872804
224	-42.9128812000832
225	-36.4970973819155
226	-35.6237211274152
227	-34.2977569819851
228	-35.7452436001802
229	-35.7239189638333
230	-37.1506945092908
231	-36.284455545653
232	-43.0380116365511
233	-49.8084838547151
234	-60.0628473819318
235	-70.1915252546018
236	-82.3508904545483
237	-85.8129951999607
238	-86.1462131090123
239	-82.3141655271703
240	-82.9625729453496
241	-85.3171886908059
242	-88.5732941090044
243	-89.2764445090497
244	-91.7684892181984
245	-87.8973522910001
246	-81.4222751092504
247	-77.0658592547544
248	-74.2920324729586
249	-69.2129838002676
250	-64.4565502912144
251	-55.6734770366752
252	-45.9114463457668
253	-38.3496089275926
254	-33.5734443821351
255	-27.273764945736
256	-28.645784309337
257	-26.9337608183988
258	-24.9662761456587
259	-25.2437194365669
260	-36.3371911638501
261	-42.6998816547746
262	-54.2283781820739
263	-63.5003982002762
264	-70.8953285093673
265	-74.2405926184559
266	-80.2179920002818
267	-82.1259338730099
268	-88.3853482366285
269	-93.4658222366124
270	-98.7734647275033
271	-99.1434766547585
272	-105.113473545658
273	-107.840855963833
274	-112.131733054735
275	-113.638144182007
276	-115.087570072914
277	-115.210053727471
278	-118.02241956385
279	-121.618460472978
280	-123.900781163912
281	-126.277385945754
282	-125.527836127579
283	-122.513653327592
284	-118.290138163959
285	-118.370854491232
286	-121.852065036683
287	-126.406857454845
288	-129.813268418441
289	-132.385996854779
290	-131.185766927492
291	-127.878164618395
292	-123.098207036575
293	-120.505073327503
294	-120.328770382025
295	-121.297707581994
296	-120.277526091073
297	-117.670545836504
298	-112.494470109215
299	-103.144099800119
300	-93.955053763735
301	-88.8840968909588
302	-89.346433218196
303	-93.4687696908685
304	-99.959429727156
305	-106.092701399834
306	-109.263692799786
307	-110.388312363354
308	-112.903921326961
309	-115.089723054218
310	-121.88746338148
311	-130.488281636042
312	-134.54570607245
313	-135.55156149065
314	-137.195637799766
315	-135.323692399805
316	-128.686803327094
317	-127.705611527135
318	-127.367842981727
319	-127.021958109025
320	-126.025400527228
321	-127.336162381789
322	-123.611132236299
323	-124.529022490809
324	-126.334975654429
325	-127.48152921806
326	-128.377130272612
327	-137.643906218118
328	-142.577248290892
329	-146.337527036396
330	-148.206033109162
331	-153.785180763731
332	-152.004505218294
333	-150.710444781963
334	-146.23583661836
335	-139.165398309278
336	-129.945533545654
337	-124.506681145626
338	-113.749472491037
339	-106.342049527338
340	-100.648405745456
341	-94.5751864545047
342	-85.9187607090243
343	-85.0905667271803
344	-85.6951799635521
345	-88.1951654544608
346	-93.865296745368
347	-98.6490777271715
348	-98.953286618062
349	-95.0362945089286
350	-88.9646267088976
351	-82.0562795816158
352	-76.9157533815977
353	-74.270377199792
354	-69.6183619634671
355	-71.0451749635013
356	-74.2838475635105
357	-77.5353341453793
358	-82.758923363584
359	-92.8309011272408
360	-101.178883690895
361	-111.216190200028
362	-121.380927672779
363	-129.304031036455
364	-133.253546000103
365	-138.601987127384
366	-136.14208521826
367	-130.171036690948
368	-123.458363636346
369	-117.215737163614
370	-108.529828509079
371	-104.622085672752
372	-102.080931545523
373	-100.358751891012
374	-102.675113781914
375	-108.344473490999
376	-109.401886963709
377	-111.666092018241
378	-116.018968363716
379	-117.616477291015
380	-116.147032872824
381	-118.425659563731
382	-123.169471490993
383	-124.698094163666
384	-130.017330127243
385	-133.682752781768
386	-135.157630672644
387	-135.854486945339
388	-137.157861581716
389	-136.588369945369
390	-139.02304252718
391	-143.751374763555
392	-146.592840163579
393	-151.207478745417
394	-156.022449163618
395	-159.302114290947
396	-166.798741745542
397	-175.589298254692
398	-185.992177454721
399	-196.262139982019
400	-203.904642672938
401	-204.256193309311
402	-207.836025636575
403	-208.842359091104
404	-205.899206200174
405	-203.168259963799
406	-200.695257127386
407	-192.001359127326
408	-186.168814472719
409	-178.21644361815
410	-173.013693981753
411	-171.667828181725
412	-177.874241418087
413	-178.873963327198
414	-184.397757981751
415	-188.975321836295
416	-192.529340036315
417	-189.89470081817
418	-188.732765963673
419	-185.024958781898
420	-183.594841345569
421	-181.947323581949
422	-184.465328291024
423	-185.089505800097
424	-190.027928109162
425	-193.243782872774
426	-195.603362436423
427	-193.226424981891
428	-193.342131927338
429	-191.271042563698
430	-188.048459763723
431	-185.778558381918
432	-184.015745381943
433	-175.664964109253
434	-167.553965236551
435	-158.136911854723
436	-149.661356709254
437	-143.290279381925
438	-141.671891545504
439	-140.594474090907
440	-139.439783399958
441	-136.89228732718
442	-133.698536399887
443	-131.845009872588
444	-131.684065199846
445	-135.91711230891
446	-138.608769927106
447	-135.577717654407
448	-131.4982196181
449	-128.0941954545
450	-125.684504672716
451	-125.423591472716
452	-130.566004854508
453	-135.840862654454
454	-136.661449545317
455	-135.576768890734
456	-129.242115054347
457	-122.840507217971
458	-120.105756036124
459	-117.474286236106
460	-115.306422690641
461	-115.840368145196
462	-118.183667999743
463	-119.54305365431
464	-125.448459363424
465	-131.785579672557
466	-140.119263745302
467	-145.182267454436
468	-150.418319745396
469	-154.57071687271
470	-157.221261454543
471	-157.482569200037
472	-157.975768600065
473	-155.691385872831
474	-153.830502509258
475	-150.956575963883
476	-147.987044236673
477	-142.149662145837
478	-140.145684927702
479	-137.309840909527
480	-133.920532054996
481	-134.605898600444
482	-142.969452091306
483	-148.093499563973
484	-149.96670794575
485	-151.10563665476
486	-149.122807727415
487	-144.053212654624
488	-141.781121727316
489	-144.392289600013
490	-147.481083418192
491	-152.540147309107
492	-156.062941545485
493	-154.842236381871
494	-152.549426018243
495	-153.702417381887
496	-154.372170854631
497	-158.88029078191
498	-165.73084565462
499	-170.075725818222
500	-169.562019345435
501	-168.291414490816
502	-164.850318163498
503	-162.131802254373
504	-158.895714399828
505	-158.476100527122
506	-160.348059545322
507	-161.329985454407
508	-157.498788799853
509	-155.713832981647
510	-156.420433181626
511	-154.200509999794
512	-150.719065636159
513	-152.586982781609
514	-156.541379072517
515	-161.660099399767
516	-166.166959890655
517	-173.526000272449
518	-180.221345763349
519	-185.397559799694
520	-189.29265925427
521	-195.855810781568
522	-201.667836927047
523	-207.096325072511
524	-210.605580599775
525	-209.537650817937
526	-205.38334270885
527	-198.95437030887
528	-188.159870017997
529	-176.340814418075
530	-170.1086335636
531	-163.951611545445
532	-158.348943418197
533	-157.997491818226
534	-161.946016363698
535	-159.733081509173
536	-160.28041732738
537	-161.96738627282
538	-164.1792890546
539	-169.348932872712
540	-178.196403599903
541	-181.670647745308
542	-185.405375054377
543	-187.309185399826
544	-184.389216763492
545	-179.969533854418
546	-180.502898181704
547	-179.25687783628
548	-176.538663381778
549	-172.73750300001
550	-164.884840654616
551	-153.543410636484
552	-145.560890054703
553	-137.3795232911
554	-131.52949207293
555	-130.694452545656
556	-134.281855982034
557	-138.507208891111
558	-146.176924691078
559	-154.697442909228
560	-165.599415581944
561	-176.823314091021
562	-187.735403854671
563	-194.889652218297
564	-199.940437927368
565	-199.486796654625
566	-197.04917118187
567	-190.281244709106
568	-181.157366981831
569	-170.842925945466
570	-163.307166672735
571	-152.051508127254
572	-140.963953818144
573	-134.953179163553
574	-131.636035272614
575	-126.808646490763
576	-128.81574398164
577	-133.428501017967
578	-138.190163108842
579	-143.784305926988
580	-151.612848763337
581	-156.121569145166
582	-164.333896999738
583	-171.949041327055
584	-178.076735636185
585	-184.25519332713
586	-193.592468345335
587	-196.275890254432
588	-196.334554708986
589	-195.472161436284
590	-195.529156127199
591	-193.236077563566
592	-192.025013672662
593	-193.04879429083
594	-196.646875018085
595	-197.506304054436
596	-197.569244872609
597	-197.182914672623
598	-194.922331581773
599	-189.425677890906
600	-184.037070036409
601	-177.65927905464
602	-171.149868181957
603	-168.531524109231
604	-162.349610436538
605	-155.653263763812
606	-148.098493872922
607	-143.986034018377
608	-140.050940382006
609	-142.988466709243
610	-148.597780854695
611	-153.560277436504
612	-155.943803472885
613	-154.76904636381
614	-152.39926745475
615	-151.20010465475
616	-153.214426854761
617	-155.837013945627
618	-159.249599418349
619	-163.800840436532
620	-163.105049236559
621	-159.697438691116
622	-158.827082472972
623	-159.106933382086
624	-158.328507436643
625	-156.407434600287
626	-155.540752363916
627	-155.289882309362
628	-154.089384618469
629	-148.43713234575
630	-140.126554927569
631	-133.353816382113
632	-127.931312145767
633	-122.316808163917
634	-117.891312800246
635	-122.355177254772
636	-128.804415418377
637	-129.722427381981
638	-131.36852310923
639	-138.659066800096
640	-139.242224090953
641	-142.033385472745
642	-148.791881709072
643	-153.48144829087
644	-155.934903272715
645	-161.412089727277
646	-160.39831565456
647	-155.152411690964
648	-154.214640363746
649	-145.633311963792
650	-135.405795036595
651	-133.050542709401
652	-132.031619745798
653	-126.616329018535
654	-128.250794273073
655	-133.844008982114
656	-134.529852836613
657	-134.365700054744
658	-136.989176891067
659	-140.335422527384
660	-143.55261412737
661	-146.517041891
662	-151.009416291016
663	-154.160515691035
664	-156.433452636511
665	-156.570968091048
666	-152.655993563783
667	-151.905889472873
668	-153.135269709236
669	-153.475389236483
670	-152.702119381929
671	-154.411511181871
672	-153.74428812726
673	-151.323942636258
674	-148.011542381651
675	-143.994892327047
676	-141.447280036116
677	-140.41710227247
678	-138.797252963382
679	-134.964771127023
680	-136.983197054301
681	-139.170968763395
682	-144.438673490692
683	-149.164307508922
684	-157.276628618078
685	-162.512305363606
686	-171.704317345504
687	-176.647697872838
688	-178.775805672868
689	-180.643268127435
690	-186.878116509285
691	-185.158787127483
692	-182.195807945661
693	-180.339804836566
694	-182.025979781997
695	-178.985149309208
696	-178.8745385637
697	-176.834517272731
698	-174.76490810903
699	-172.982652672617
700	-171.879905418036
701	-169.227753199806
702	-164.437136308883
703	-161.292734654349
704	-152.201220545274
705	-136.623961272565
706	-122.481693672592
707	-112.435529745336
708	-102.647758054462
709	-98.7438793817705
710	-99.6591261999851
711	-100.230697090924
712	-100.648818363656
713	-106.828089909086
714	-110.052243327248
715	-114.30953750905
716	-120.687506309016
717	-128.284596999904
718	-134.057567018067
719	-141.529567818039
720	-149.155017981644
721	-153.76592950892
722	-157.257904708961
723	-159.342798854478
724	-155.868261963637
725	-153.57686981823
726	-154.429566581886
727	-155.945864200084
728	-154.626072454656
729	-152.721616563743
730	-147.425052800131
731	-138.13969581835
732	-133.200482272899
733	-127.217056963762
734	-124.752690672841
735	-127.333600363745
736	-133.109554963762
737	-134.700770963796
738	-139.541412527487
739	-147.110209091143
740	-153.136993072995
741	-163.757684273002
742	-173.706183982099
743	-184.315338254822
744	-195.018887618489
745	-206.196853673018
746	-211.574008836631
747	-214.320814945684
748	-217.084648436579
749	-221.728909854726
750	-222.730119818347
751	-225.140521091053
752	-224.39761081829
753	-224.457195890966
754	-216.761129418185
755	-213.410759963569
756	-207.94243516353
757	-204.052179908956
758	-196.345103763484
759	-190.537093145265
760	-176.947891617973
761	-164.710212599757
762	-155.921561363373
763	-150.93588723608
764	-144.080516690625
765	-142.154029945183
766	-140.622926236113
767	-139.957711527022
768	-138.848565454307
769	-144.401455054331
770	-150.834592890739
771	-159.870448599857
772	-168.981832272627
773	-174.500106872652
774	-177.861006490852
775	-182.651889290864
776	-185.170488672704
777	-185.012190963633
778	-184.763343090937
779	-188.441113109142
780	-188.014011690935
781	-183.916456654532
782	-180.571869345416
783	-178.816683181748
784	-172.085695509003
785	-163.929791654477
786	-159.598218854483
787	-156.416958381744
788	-152.91720323627
789	-153.426253327152
790	-152.687867527116
791	-149.848647327112
792	-149.550044890764
793	-148.567143945328
794	-144.803756454452
795	-150.728074945374
796	-156.033452490819
797	-157.480577018078
798	-160.854700818082
799	-160.294022236256
800	-152.697665381736
801	-149.471324036304
802	-148.598677254502
803	-147.443700272658
804	-150.30330769081
805	-153.140876090764
806	-148.952170999822
807	-148.749377690696
808	-146.793397054313
809	-140.789814472469
810	-138.569275726988
811	-141.114742272415
812	-138.827727290582
813	-140.875333508748
814	-145.152042036029
815	-147.625437526947
816	-150.021450745145
817	-157.182007454268
818	-160.231513708864
819	-164.27491536347
820	-170.765797654438
821	-177.636422181773
822	-178.558777254515
823	-179.707243199985
824	-177.749599399993
825	-175.771309000017
826	-175.379438836398
827	-177.005041545528
828	-177.997614618289
829	-182.026701236482
830	-185.44895703647
831	-185.597423763743
832	-186.317256018282
833	-188.76929927282
834	-191.921485363726
835	-192.26716400009
836	-191.089848454601
837	-184.449462836405
838	-175.736548600007
839	-165.603170836311
840	-156.833836090802
841	-150.252140508931
842	-152.099693054333
843	-151.759202054312
844	-151.699643108858
845	-151.054633072493
846	-151.488345708867
847	-146.291393490678
848	-146.86492987248
849	-148.719377708841
850	-153.558564327048
851	-158.73705674525
852	-165.355293490738
853	-166.607689618014
854	-170.163472472538
855	-168.029439017956
856	-163.597201072459
857	-159.450491290607
858	-162.021024963327
859	-162.003363836049
860	-162.476331799681
861	-161.857870381495
862	-159.503835654225
863	-151.946366108785
864	-144.56165334518
865	-140.576408472488
866	-142.391292036189
867	-147.48626829081
868	-155.738422436301
869	-160.957081599974
870	-164.463726800003
871	-167.396411963654
872	-167.154151090912
873	-165.017091490904
874	-164.813710072704
875	-163.030650454523
876	-156.739185581797
877	-148.191789727252
878	-137.930137963627
879	-127.254660890929
880	-119.733664927293
881	-111.541829254546
882	-107.66509807269
883	-104.905364018103
884	-105.615209436247
885	-106.902665181695
886	-112.889240454408
887	-118.606141599877
888	-130.86586836353
889	-142.356290508976
890	-152.6613312726
891	-159.015178636258
892	-172.12711781812
893	-180.513084072721
894	-186.454905854606
895	-192.622692963752
896	-201.951239054684
897	-202.684207963774
898	-203.786327400126
899	-200.481141218306
900	-193.072445927391
901	-182.765137345581
902	-174.832985254682
903	-162.839766309241
904	-153.980508836528
905	-150.705923981999
906	-144.876380018382
907	-137.096821309321
908	-130.915019054813
909	-125.192480454831
910	-121.248679873009
911	-123.259285563908
912	-127.552415036613
913	-131.677155200223
914	-136.144023000178
915	-136.65853445469
916	-133.017980672859
917	-129.706685200097
918	-128.322685490955
919	-127.958457818187
920	-127.262319799987
921	-128.494438345426
922	-126.981709054519
923	-124.785274145448
924	-120.153496836397
925	-115.489670418237
926	-114.194092454592
927	-115.307193218206
928	-117.03782683638
929	-120.266048618169
930	-124.180329109051
931	-127.578729236295
932	-128.434670636261
933	-128.810860436207
934	-133.571397981623
935	-142.536330436136
936	-147.537366963415
937	-150.59455719983
938	-153.786558508975
939	-151.825671436299
940	-146.081930600005
941	-143.096719218249
942	-140.576340672814
943	-138.485999381949
944	-138.640209182013
945	-134.201358400218
946	-127.461028509282
947	-124.651601672884
948	-121.753586181897
949	-117.098955236342
950	-117.028051763536
951	-116.273120654408
952	-112.623849763484
953	-112.170143818043
954	-111.129727145318
955	-111.413661781665
956	-114.248121108928
957	-118.833121945303
958	-122.057566290789
959	-126.262085272677
960	-134.22211965458
961	-137.31949601827
962	-142.764984327385
963	-147.282757745548
964	-147.066414272785
965	-142.572721581838
966	-140.38565223637
967	-135.256287709082
968	-128.813474854522
969	-125.011833181774
970	-121.173297018118
971	-114.87702903629
972	-113.566868545386
973	-110.772844090855
974	-110.760039836338
975	-111.465837654539
976	-115.176857781817
977	-114.665713509105
978	-119.537534509125
979	-123.762184327333
980	-126.747601763735
981	-130.097461600128
982	-134.575379781967
983	-136.043394563821
984	-138.368887818368
985	-138.852747145634
986	-140.073307472908
987	-138.977602745627
988	-140.011090454662
989	-138.746858145534
990	-141.192153872787
991	-142.84724516364
992	-146.079581163587
993	-146.643313418092
994	-149.169150963493
995	-148.815965036167
996	-150.110142454336
997	-153.140086927062
998	-158.443551872535
999	-161.674268345298
1000	-163.302521181682
1001	-163.188528581675
1002	-161.596365399862
1003	-157.553564272584
1004	-153.968355618045
1005	-152.752791018073
1006	-151.20170989084
1007	-147.226892345399
1008	-141.796647618135
1009	-135.635970054499
1010	-131.135033363578
1011	-125.542363981767
1012	-121.461826963587
1013	-120.332984963601
1014	-122.787383545427
1015	-121.186405563592
1016	-120.5446419999
1017	-120.485387018052
1018	-120.782455399836
1019	-118.881690327078
1020	-119.937519690699
1021	-119.708496745269
1022	-122.407619927079
1023	-123.17585650889
1024	-121.126565290683
1025	-117.375440927019
1026	-118.498295508799
1027	-117.7597021088
1028	-116.157977708802
1029	-115.513123836097
1030	-116.721696854315
1031	-116.706625472517
1032	-116.525728090683
1033	-117.030478817936
1034	-118.921901854297
1035	-122.304819854315
1036	-122.378649345277
1037	-125.451526145366
1038	-124.249735999988
1039	-126.452301945504
1040	-128.206428672814
1041	-130.802720854635
1042	-127.658886600083
1043	-131.057147763737
1044	-132.178628109226
1045	-130.672687109255
1046	-127.664063891091
1047	-130.369894400171
1048	-127.769121891057
1049	-127.524584418298
1050	-128.858212963729
1051	-135.495825927366
1052	-140.579500145567
1053	-152.086373872852
1054	-156.760862181945
1055	-162.152021472833
1056	-167.144161618264
1057	-172.278537818248
1058	-170.778473200073
1059	-172.668295654621
1060	-173.729625945538
1061	-170.611892109161
1062	-161.205859745497
1063	-154.096473818205
1064	-144.956373927302
1065	-138.701143945483
1066	-133.022421181879
1067	-129.425655036454
1068	-125.544509745559
1069	-123.120485127345
1070	-119.490313309126
1071	-118.052270054546
1072	-117.79677912725
1073	-122.34798567268
1074	-129.661085399952
1075	-135.875347327238
1076	-140.465854890882
1077	-144.972919472713
1078	-146.830215890909
1079	-150.926099418172
1080	-154.706769127263
1081	-156.025992545452
1082	-154.315126472712
1083	-151.731905981797
1084	-144.628210381791
1085	-134.68142829087
1086	-128.738983909007
1087	-124.019379272617
1088	-120.917367581651
1089	-123.289358527078
1090	-124.750968527083
1091	-126.842343236201
1092	-128.927996981686
1093	-129.401379908994
1094	-127.119346472655
1095	-126.44729179994
1096	-121.243696836314
1097	-116.462715163624
1098	-112.174535236406
1099	-105.961307127367
1100	-95.6708661091938
1101	-91.0554085819221
1102	-87.6480600364507
1103	-88.4934634364126
1104	-91.2716733273119
1105	-99.6180925636807
1106	-105.312267818234
1107	-113.360253345492
1108	-116.052269381827
1109	-119.589198418131
1110	-126.029532563551
1111	-134.36344056353
1112	-137.60424930897
1113	-143.438916218078
1114	-146.125597545369
1115	-147.097650618106
1116	-145.986446981742
1117	-151.900040945377
1118	-157.414148799906
1119	-164.437971163541
1120	-168.814099981737
1121	-170.75865830901
1122	-169.749234781753
1123	-170.019962345402
1124	-167.866868545386
1125	-165.24454790899
1126	-167.122304563495
1127	-167.683421927081
1128	-166.499774381586
1129	-166.402067090673
1130	-169.806947708841
1131	-171.763128999756
1132	-175.232533908873
1133	-178.268346345255
1134	-179.066072854366
1135	-180.277006636221
1136	-182.146012054452
1137	-180.31276638176
1138	-178.64717196365
1139	-174.394300327349
1140	-170.070967727392
1141	-164.591250181977
1142	-161.709246927432
1143	-156.104762691056
1144	-153.044087472863
1145	-148.459118454666
1146	-141.215024000102
1147	-133.371329763769
1148	-128.718509636515
1149	-128.367942672866
1150	-131.071583291042
1151	-135.78963280012
1152	-139.360230709172
1153	-138.610770800066
1154	-137.991223927316
1155	-131.332385545461
1156	-124.49905092723
1157	-119.005761363561
1158	-114.395737963475
1159	-108.789195908877
1160	-104.595273908837
1161	-96.9627964542671
1162	-87.7294295815243
1163	-81.1848141997376
1164	-75.4798848179254
1165	-67.7092109270394
1166	-67.7497093997896
1167	-72.8980476907032
1168	-78.7169109088454
1169	-84.1766761270098
1170	-89.7614157088101
1171	-87.2170105815273
1172	-81.3774813087827
1173	-78.2009529269555
1174	-79.6198701814833
1175	-85.5684202905745
1176	-96.0811425814913
1177	-104.685622799701
1178	-108.057691763409
1179	-106.612990781665
1180	-103.803531290828
1181	-103.386576872692
1182	-109.138121745465
1183	-118.502138090947
1184	-122.644644181905
1185	-122.266085436466
1186	-119.492373891039
1187	-115.673121981966
1188	-112.46550432745
1189	-113.338639327444
1190	-117.204127963836
1191	-121.875064400211
1192	-122.428146818416
1193	-120.314526945691
1194	-117.350983854824
1195	-116.510193145749
1196	-113.435273273052
1197	-110.54474287304
1198	-108.059140000289
1199	-104.904501109333
1200	-100.495242527466
1201	-98.1288497274234
1202	-98.0451343092391
1203	-98.8556013456124
1204	-102.471331454712
1205	-108.50329372744
1206	-115.504737854681
1207	-123.146670091017
1208	-129.901780200106
1209	-132.340236891027
1210	-133.829137672857
1211	-134.20440585471
1212	-135.480517472903
1213	-133.432092345608
1214	-132.712514127385
1215	-129.138357490979
1216	-123.875311418216
1217	-115.45808158185
1218	-109.346686400033
1219	-103.599785418199
1220	-96.7024819818072
1221	-94.2461799272422
1222	-90.5165080908687
1223	-84.1388491090388
1224	-82.864507163587
1225	-82.731293163618
1226	-78.1820920000023
1227	-75.3423609272662
1228	-76.4098615454342
1229	-71.8394863999704
1230	-71.1936526363208
1231	-75.1065821999516
1232	-73.1899328544737
1233	-70.956305854429
1234	-72.3077338180421
1235	-70.5476554543797
1236	-68.2104649088939
1237	-75.854438345236
1238	-82.9159038543363
1239	-85.9570436543363
1240	-90.0462666907095
1241	-90.9964728725567
1242	-87.4725252544
1243	-85.6313153998758
1244	-87.4738236544486
1245	-92.0486124362798
1246	-98.1677024362779
1247	-104.65333947265
1248	-107.526379181783
1249	-112.083127236366
1250	-114.239814327319
1251	-115.342327945544
1252	-117.612553254684
1253	-121.135100618344
1254	-122.846142091094
1255	-123.236634691127
1256	-120.078389400244
1257	-114.952940818464
1258	-108.516302254864
1259	-100.620743982155
1260	-90.4955279821362
1261	-83.2317284002901
1262	-79.1503987820651
1263	-74.9367653092878
1264	-73.0051380547272
1265	-71.6704068365423
1266	-72.2573364910755
1267	-70.1268734546887
1268	-70.2621203637598
1269	-71.6075747455048
1270	-77.9632401636379
1271	-86.9769586545162
1272	-97.4678489090368
1273	-108.560654181716
1274	-116.280263890766
1275	-122.176612854343
1276	-126.101919854297
1277	-130.226101508804
1278	-133.998564508795
1279	-134.568613926965
1280	-133.676692454246
1281	-128.865341108767
1282	-121.445279563286
1283	-114.427908763256
1284	-110.336303781447
1285	-110.31409098147
1286	-110.587192781507
1287	-112.747739072449
1288	-111.454312927039
1289	-113.085385854339
1290	-114.213416436179
1291	-119.137797708945
1292	-122.340807454457
1293	-127.225425363603
1294	-130.33072132729
1295	-126.812664763697
1296	-119.132157218253
1297	-113.024148763682
1298	-110.23527574546
1299	-107.342879072678
1300	-105.861930763518
1301	-106.047520872544
1302	-102.110136036135
1303	-96.6228611815383
1304	-90.6539587269454
1305	-87.5437231996521
1306	-85.6484604360029
1307	-86.9472045450727
1308	-85.4470823269
1309	-84.1059232542123
1310	-84.4967938360505
1311	-86.0227776360784
1312	-86.8512520542878
1313	-93.3578978361055
1314	-98.7506405088036
1315	-101.007705436071
1316	-98.2202304906129
1317	-98.1894313996829
1318	-97.37523279969
1319	-99.7148506724362
1320	-100.714732472429
1321	-103.697409454259
1322	-105.582163617929
1323	-104.216148290682
1324	-95.0002228543503
1325	-87.571775581654
1326	-83.7566184543752
1327	-81.9904247816315
1328	-82.1898370179942
1329	-89.1642469088802
1330	-96.5525929088621
1331	-102.008677545224
